% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate,day,week
64.03,6.26,3550.43,516.968,393.561,10.1351,1.65691,299.907,302.461,301.787,299.907,299.268,300.137,303.662,510.498,496.424,504.24,512.882,509.644,493.437,501.388,62.33,4.93,90,13
64.03,6.26,3315.24,561.215,402.062,10.1461,1.68226,300.631,296.771,298.949,300.379,300.411,300.366,300.717,437.899,492.099,495.259,484.747,494.924,503.808,495.566,62.33,4.93,90,13
64.03,6.26,3358.6,594.46,399.434,10.129,1.70805,300.14,297.721,299.104,300.562,299.193,300.09,299.625,438.138,501.4,500.787,509.66,493.14,494.661,517.698,62.314133,4.9641747,90,13
64.03,6.26,3096.75,541.59,398.959,10.0858,1.66464,300.461,305.939,298.953,300.022,297.729,299.737,301.185,448.13,500.214,503.278,515.518,494.114,501.736,523.28,62.296104,5.00301,90,13
64.03,6.26,539.38184,581.958,396.4,10.0983,1.70278,299.354,301.502,298.432,299.531,301.554,299.531,300.543,440.38,500.256,503.461,507.196,504.012,495.494,498.23,62.278072,5.041845,90,13
64.03,6.26,3100.54,569.704,392.596,10.0808,1.69851,299.861,231.876,298.441,300.432,297.978,299.74,299.89,441.878,570.614,505.807,362.282,410.388,473.278,430.977,62.26004,5.0806794,90,13
64.03,6.26,3256.62,485.424,397.588,10.0385,1.58677,299.948,296.932,299.132,299.772,300.627,299.927,299.178,445.033,499.695,502.121,501.274,504.643,497.394,479.215,62.242012,5.1195145,90,13
64.03,6.26,3126.39,433.002,411.895,10.1095,1.52873,299.533,298.586,298.386,300.101,301.386,299.556,297.563,444.963,513.882,502.152,515.745,507.975,501.644,496.654,62.22398,5.1583495,90,13
64.03,6.26,1366.3,518.647,400.091,10.069,1.64011,303.152,301.812,300.16,300.64,301.508,300.608,297.877,445.934,393.51,391.715,484.829,459.447,415.896,415.623,62.20595,5.1971846,90,13
64.03,6.26,2665.13,273.9406,400.61835,9.94188,1.5832739,299.458,307.354,299.268,299.956,298.55,299.736,300.776,154.54622,417.819,420.13,380.755,390.357,362.246,389.725,62.2,5.21,90,13
64.03,6.26,3028.01,577.59,402.637,9.994,1.70268,300.437,298.182,299.848,299.927,300.318,300.295,299.848,403.79,215.69315,399.402,174.5514,597.325,387.05,326.447,62.2,5.21,90,13
64.03,6.26,3249.03,558.352,399.264,9.98287,1.68439,299.173,304.8,300.651,300.858,303.033,299.651,301.736,401.244,442.618,399.871,411.298,386.742,386.754,367.018,64.57,2.99,90,13
64.03,6.26,1553.094,537.488,402.912,9.96665,1.65902,298.98,306.139,300.987,300.881,298.828,299.639,299.335,421.375,399.003,378.188,372.712,384.941,440.98,442.703,65.11,3.33,90,13
64.03,6.26,933.527,541.927,395.368,10.0176,1.65368,300.08,294.584,302.272,300.658,300.954,299.683,299.931,393.28,400.389,398.755,410.499,406.91,389.733,378.953,65.11,3.33,90,13
64.03,6.26,3269.96,577.705,391.417,10.0546,1.69514,299.828,302.601,299.026,300.465,301.344,299.983,301.452,403.405,380.791,398.452,375.784,409.359,378.831,375.627,65.33,3.32,90,13
64.03,6.26,1741.5021,548.018,400.84,10.0127,1.66943,300.282,302.559,298.085,299.927,298.329,300.366,296.918,397.479,388.009,397.875,370.184,364.978,401.033,272.046,65.33,3.32,90,13
64.03,6.26,3404.3,565.796,402.246,10.1457,1.70209,299.927,299.487,301.465,299.487,299.927,300.146,303.003,397.888,399.883,405.742,448.438,468.164,468.209,522.515,65.53,3.01,90,13
64.03,6.26,3333.98,573.628,398.872,10.0378,1.70445,299.736,299.805,299.762,300.24,300.377,299.601,299.487,394.354,406.113,402.101,419.829,424.502,397.935,348.819,65.53,3.01,90,13
64.03,6.26,1297.14,522.613,394.922,9.73297,1.64329,301.012,301.671,298.43,299.748,300.764,300.311,297.098,390.068,389.155,399.942,420.534,397.666,395.506,410.852,64.73,2.72,90,13
64.03,6.26,3295.79,287.43253,389.57355,9.6784,1.5402644,299.198,301.35,298.541,300.689,300.355,300.123,301.822,581.168,822.0903,873.0905,387.758,377.695,376.723,391.343,64.73,2.72,90,13
64.03,6.26,3338.84,599.453,399.397,9.83857,1.71909,299.36,305.117,300.182,299.882,300.366,300.621,299.013,447.508,304.28107,879.55237,492.209,582.231,417.523,407.784,64.73,2.72,90,13
64.03,6.26,3277.48,596.413,403.689,9.84607,1.72776,300.803,283.077,299.495,300.359,299.931,299.923,298.414,449.91,401.612,375.157,408.744,409.445,395.131,405.196,65.26,1.94,90,13
64.03,6.26,3135.68,509.822,392.65,9.90467,1.62751,300.538,295.886,299.016,300.57,300.693,300.538,302.82,456.739,406.97,404.07,408.757,399.948,402.509,284.724,65.26,1.94,90,13
64.03,6.26,324.176,554.707,401.833,10.0078,1.67649,300.403,298.755,302.308,299.958,299.762,300.33,303.589,465.831,401.344,605.743,427.116,190.686,612.336,403.837,65.26,1.94,90,13
64.03,6.26,6.083865,303.67883,403.2105,9.94326,1.5685773,301.055,296.004,299.298,299.899,298.361,299.515,297.949,456.664,787.9014,844.9428,418.282,541.5018,539.863,258.113,65.26,1.94,90,13
64.03,6.26,3365.23,538.94,401.953,9.99574,1.66943,299.927,298.389,302.124,301.245,299.487,299.707,297.07,450.94,477.48,760.767,438.281,320.004,486.691,572.173,64.92,1.61,90,13
64.03,6.26,3667.04,569.511,400.221,10.0135,1.70006,301.833,296.016,299.264,298.766,299.293,300.224,299.212,408.161,414.418,457.632,413.717,417.932,395.188,365.522,64.92,1.61,90,13
64.03,6.26,2029.58,600.534,405.875,9.91891,1.72768,301.012,299.906,298.399,300.692,300.933,300.361,300.623,499.083,499.373,504.285,529.721,513.408,502.744,523.784,65.1,1.62,90,13
64.03,6.26,3197.38,557.251,406.934,9.49152,1.69212,301.465,294.653,302.563,296.851,296.631,300.366,297.949,514.502,492.207,499.084,514.063,503.414,507.413,478.374,65.1,1.62,90,13
64.03,6.26,3661.61,255.402,413.465,9.28643,1.5601918,299.491,297.982,299.871,300.098,300.974,300.192,299.559,826.2482,820.28955,859.1678,490.591,485.935,492.366,489.831,65.19,1.47,90,13
64.03,6.26,2613.39,566.028,401.529,9.35036,1.68918,299.249,303.026,298.309,300.086,301.722,300.226,302.086,505.545,512.382,494.08,498.323,518.218,555.565,522.237,65.71,1.45,91,13
64.03,6.26,3738.05,600.469,404.216,9.45645,1.73419,299.727,299.369,300.909,299.827,299.567,299.927,297.451,488.232,487.64,506.688,516.356,504.121,489.189,510.622,65.71,1.45,91,13
64.03,6.26,3774.3743,577.743,393.875,9.92236,1.69169,299.226,297.802,297.686,300.167,298.61,299.477,303.036,527.641,510.203,497.903,520.03,491.336,518.191,496.247,65.16,1.7,91,13
64.03,6.26,1947.26,604.905,397.022,10.0683,1.71465,299.166,302.6,300.15,299.809,303.301,299.893,299.592,211.60521,214.6677,673.547,509.266,502.692,497.149,508.549,65.16,1.7,91,13
64.03,6.26,534.352,479.185,399.581,10.074,1.60382,300.993,297.703,298.418,299.996,302.632,300.112,300.324,494.203,485.321,555.178,528.078,503.944,503.56,483.937,66.56,1.36,91,13
64.03,6.26,1421.7822,441.213,400.363,9.91999,1.57696,299.034,300.643,301.55,297.538,300.286,300.366,301.661,523.756,515.79,553.684,456.429,469.337,484.408,488.735,66.56,1.36,91,13
64.03,6.26,1539.3516,468.123,401.724,9.749,1.61944,298.026,297.883,301.742,300.15,299.057,299.596,301.152,517.457,503.69,546.062,483.578,501.226,503.362,479.205,65.79,1.24,91,13
64.03,6.26,3684.14,431.938,396.526,9.87631,1.56225,301.056,303.302,300.026,300.775,298.26,299.548,298.895,168.0096,257.21042,614.5004,508.316,494.292,505.103,504.555,65.79,1.24,91,13
64.03,6.26,3875,456.543,398.438,10.1848,1.59127,299.048,301.245,297.51,300.586,299.268,299.927,301.904,491.98,468.984,839.1785,295.703,371.777,580.221,638.384,67.63,1.05,91,13
64.03,6.26,3957.87,475.537,396.738,10.3989,1.65071,298.353,299.936,298.925,297.598,300.753,307.634,298.433,511.639,495.764,503.595,503.078,505.926,502.642,483.716,65.64,1.1,91,13
64.03,6.26,3709.37,498.75,401.154,10.3717,1.68389,300.457,299.487,300.524,299.363,298.646,297.688,302.431,501.243,494.41,513.693,494.061,495.552,504.692,501.739,65.64,1.1,91,13
64.03,6.26,4709.81,527.927,396.56,10.217,1.71675,300.786,299.967,299.227,300.366,298.648,293.673,298.748,491.864,489.557,495.603,507.883,514.883,503.594,506.162,66.49,1.27,91,13
64.03,6.26,4802.73,509.644,401.66,10.2387,1.718,299.927,294.653,297.729,300.366,303.223,306.079,298.389,502.991,510.332,508.257,492.578,501.762,501.252,493.823,66.49,1.27,91,13
64.03,6.26,4540.2,510.376,398.2,10.548,1.72563,299.531,296.146,301.069,299.224,297.246,298.429,297.949,491.472,495.154,498.434,503.824,500.994,511.448,510.6,65.68,1.69,91,13
64.03,6.26,1619.0228,462.929,404.232,10.5969,1.72178,299.819,300.524,298.227,298.714,297.949,299.377,300.762,507.466,508.488,490.991,501.646,488.548,507.413,492.328,65.68,1.69,91,13
64.03,6.26,3639.37,360.234,401.81,10.3871,1.55226,301.627,299.368,299.429,301.407,297.128,300.275,299.109,502.482,533.093,487.172,500.432,493.073,491.861,477.292,66.05,1.61,91,13
64.03,6.26,4421.12,348.64,400.14,10.1631,1.53933,300.935,305.521,300.506,298.988,300.56,299.787,297.975,525.483,234.49287,485.056,506.934,510.361,499.277,559.671,66.05,1.61,91,13
64.03,6.26,4214.21,456.941,396.479,10.2898,1.64653,299.78,297.767,298.901,298.166,302.563,300.22,298.974,490.318,392.75528,478.539,498.945,491.842,498.264,499.515,65.7,1.53,91,13
48.21,23.46,4326.17,460.804,405.625,10.3978,1.67073,299.487,298.623,302.804,299.079,301.602,299.268,302.629,491.503,509.332,492.877,545.24,522.794,496.552,480.922,64.78,1.66,91,13
48.21,23.46,3231.37,492.658,403.267,10.184,1.70125,299.927,299.103,301.521,300.787,298.327,299.258,299.086,500.273,495.897,488.413,509.972,500.876,511.773,501.646,64.78,1.66,91,13
48.21,23.46,718.61224,477.363,395.064,9.93158,1.68154,300.366,300.727,301.206,300.267,296.223,299.176,298.736,493.884,504.156,495.935,528.579,509.313,506.04,517.404,65.49,1.97,91,13
48.21,23.46,3473.52,340.294,397.8201,9.91052,1.694035,298.556,293.831,301.173,299.587,302.611,299.487,299.004,509.561,512.804,504.098,490.646,494.281,498.463,504.056,65.49,1.97,91,13
48.21,23.46,3381.05,563.965,404.414,10.0877,1.67212,299.399,300.278,296.455,300.015,298.257,299.224,298.214,496.585,509.199,518.291,476.797,507.599,494.981,493.162,65.07,2.71,91,13
48.21,23.46,2052.76,518.716,398.812,10.1382,1.6259,299.268,300.361,299.585,300.971,300.776,300.305,299.225,481.132,500.435,497.75,499.815,505.187,494.612,463.946,65.07,2.71,91,13
48.21,23.46,3321.26,436.366,394.525,9.85264,1.60525,300.366,304.425,299.952,300.702,301.375,300.444,298.246,497.869,515.231,502.258,504.089,498.555,494.663,481.068,65.49,2.14,91,13
48.21,23.46,3285.24,441.642,399.539,9.5207,1.60308,300.442,296.571,299.268,298.904,299.48,300.146,298.434,501.368,504.493,501.411,534.295,513.024,512.762,493.023,65.49,2.14,91,13
48.21,23.46,3220.7,488.892,396.094,9.69697,1.64449,299.927,298.828,302.344,297.29,298.608,304.541,299.487,491.98,493.34,507.178,527.344,491.297,493.972,519.204,65.68,1.97,91,13
48.21,23.46,824.1086,504.761,396.973,9.98389,1.64963,299.048,299.268,299.268,301.245,301.904,299.268,303.223,523.01,509.199,519.048,498.438,500.109,513.574,511.479,64.68,1.91,91,13
48.21,23.46,4435.55,427.856,402.539,9.85131,1.55991,299.268,303.882,302.563,299.927,303.662,299.927,299.927,492.48,512.031,506.638,509.766,519.938,504.053,476.167,64.68,1.91,91,13
52.58,18.63,3348.1062,404.877,406.6,9.81091,1.5294,300.312,300.866,298.987,300.035,299.521,299.322,300.177,510.999,498.29,490.377,492.583,486.942,517.235,521.502,64.66,1.81,91,13
52.58,18.63,3371.1003,398.461,406.999,9.71576,1.52049,300.227,300.268,299.586,300.206,298.879,299.407,299.877,510.999,498.951,491.112,487.031,488.765,515.055,512.05,64.66,1.81,91,13
52.58,18.63,3394.0947,392.045,407.399,9.62061,1.5199288,300.141,299.669,300.185,300.377,298.238,299.493,299.578,510.999,499.613,491.848,481.48,490.588,512.874,502.597,64.26,1.72,91,13
52.58,18.63,3417.0889,385.629,407.798,9.52546,1.5200027,300.055,299.07,300.784,300.548,297.596,299.578,299.279,510.999,500.274,492.583,475.929,492.41,510.693,493.145,64.26,1.72,91,13
52.58,18.63,3440.083,379.212,408.197,9.43031,1.5200766,299.97,298.471,301.383,300.719,296.954,299.664,298.979,510.999,500.936,493.318,470.378,494.233,508.513,483.693,64.57,1.64,91,13
52.58,18.63,1470.93,366.333,397.653,9.36723,1.5201507,300.562,301.162,300.063,300.236,297.242,299.927,297.231,498.365,514.273,496.322,514.867,511.503,495.516,492.386,64.57,1.64,91,13
52.58,18.63,911.3632,361.07,401.753,9.2418,1.5202246,299.085,300.624,300.871,299.347,300.137,299.824,300.655,499.871,509.572,502.472,533.714,454.856,492.7,500.047,63.84,1.7,91,13
52.58,18.63,651.4384,377.438,399.712,9.13348,1.5202986,299.531,303.298,298.209,299.171,296.921,300.013,302.047,501.025,498.653,484.958,528.429,533.863,584.228,462.691,64.16,1.89,91,13
52.58,18.63,3583.16,385.132,397.035,9.11956,1.5206257,299.487,300.241,299.473,300.605,303.701,299.587,299.424,504.587,507.594,497.364,487.733,520.355,498.226,512.668,64.16,1.89,91,13
52.58,18.63,1869.0455,439.825,400.795,9.39359,1.57149,298.737,299.275,298.841,300.806,301.137,299.927,298.692,500.315,507.24,535.563,504.275,493.949,498.657,490.817,64.5,1.92,91,13
52.58,18.63,3475.96,399.1,402.573,9.48698,1.52633,297.705,299.661,299.243,300.171,302.614,299.609,302.32,503.817,490.136,501.305,495.755,537.436,511.023,508.764,64.5,1.92,91,13
52.58,18.63,2007.0021,440.373,397.117,9.89759,1.58462,300.919,297.293,302.891,300.309,300.819,299.759,301.228,493.306,504.632,512.591,526.836,521.712,504.399,491.362,64.35,1.75,92,14
52.58,18.63,97.05026,437.54,399.942,9.80543,1.57003,299.927,300.776,299.647,301.824,297.758,300.686,299.647,492.095,484.329,507.031,494.104,488.116,480.455,489.81,64.35,1.75,92,14
52.58,18.63,1174.7145,243.038,398.967,9.61651,1.521108,300.208,297.362,300.548,299.88,299.039,299.662,301.081,505.037,511.806,568.067,516.433,510.281,518.656,507.43,64.73,1.47,92,14
52.58,18.63,1941.41,243.46454,392.871,9.41676,1.5207107,297.51,302.783,298.389,300.798,296.851,299.487,295.752,503.491,513.164,584.333,492.578,490.746,504.613,507.065,64.73,1.47,92,14
52.58,18.63,636.25,309.527,399.418,9.61617,1.5203135,300.548,298.006,302.668,300.939,296.135,300.003,298.542,515.804,477.137,499.578,515.213,513.975,494.847,478.042,63.62,2.09,92,14
64.48,3.85,3277.34,442.217,398.459,9.4646,1.54159,300.806,298.677,298.963,300.096,301.146,299.487,299.098,502.294,494.299,505.228,484.523,501.974,513.061,484.897,64.07,2.45,92,14
64.48,3.85,2408.11,510.272,394.876,9.59918,1.62246,300.154,301.464,301.685,298.756,302.431,298.149,296.311,517.199,495.022,498.529,492.318,509.041,495.991,502.75,64.07,2.45,92,14
64.48,3.85,1367.32,252.80312,400.368,9.66363,1.5642037,298.432,301.342,301.544,300.472,300.858,299.821,302.45,860.272,806.2534,864.2669,504.608,511.149,504.525,485.657,64.11,1.72,92,14
64.48,3.85,2985.68,519.794,400.011,9.68393,1.62406,300.863,290.894,298.47,300.586,301.962,299.508,298.652,505.385,509.861,516.126,485.541,488.026,480.065,474.783,64.11,1.72,92,14
64.48,3.85,3004.32,524.443,400.12,9.6628,1.63888,299.139,296.521,299.379,300.196,300.53,299.317,298.693,509.037,505.14,502.684,507.554,504.889,487.342,503.944,65.28,1.89,92,14
64.48,3.85,616.0032,562.206,394.331,9.66212,1.6798,299.871,298.411,299.569,299.722,300.851,302.918,298.232,404.963,399.147,403.832,384.833,387.527,397.756,382.835,65.28,1.89,92,14
64.48,3.85,3275.53,605.804,403.916,9.72991,1.72244,301.388,299.136,299.807,299.553,302.388,298.543,299.389,398.988,435.198,411.76,430.678,406.312,407.611,270.276,65.44,1.8,92,14
64.48,3.85,3293.61,517.28,404.351,9.86416,1.6202,298.057,300.499,301.219,299.774,297.965,295.058,298.935,405.057,427.674,398.037,400.653,399.112,389.918,387.321,65.44,1.8,92,14
64.48,3.85,3499.31,521.24,394.336,9.84971,1.64122,300.366,306.519,298.608,299.927,299.487,305.2,298.828,386.377,438.398,413.835,406.641,404.273,391.481,402.783,65.39,2.28,92,14
64.48,3.85,3295.02,564.151,401.539,9.72501,1.68917,299.629,303.342,298.244,301.61,303.884,302.55,299.34,395.704,404.021,405.254,392.198,403.049,393.161,431.63,65.41,1.65,92,14
64.48,3.85,844.0582,597.789,398.325,9.59962,1.71782,300.346,302.592,298.077,299.444,297.945,299.597,299.795,401.708,396.536,403.791,401.269,400.589,382.191,399.385,65.41,1.65,92,14
64.48,3.85,91.9584,517.227,401.196,9.6015,1.63297,300.428,295.898,299.954,296.063,299.487,301.906,299.33,404.177,394.449,394.158,401.04,409.226,400.135,412.5,65.4,1.79,92,14
64.48,3.85,2929.69,512.085,399.316,9.61486,1.62094,299.726,301.025,297.949,299.487,297.51,303.003,302.563,398.389,416.875,400.886,365.234,412.535,412.203,417.129,65.4,1.79,92,14
64.48,3.85,3369.44,543.423,395.04,9.63283,1.66257,300.509,303.057,299.489,299.702,303.657,301.193,303.003,399.596,407.847,410.602,397.373,399.283,425.94,410.824,65.51,1.73,92,14
64.48,3.85,114.178,565.235,399.178,9.69794,1.68732,300.366,296.346,301.532,299.458,302.381,295.534,302.134,393.531,402.998,390.216,426.374,400.634,402.312,405.833,65.51,1.73,92,14
64.48,3.85,1524.115,543.593,401.519,9.77188,1.65464,298.859,297.464,301.152,299.525,297.22,301.861,302.451,419.545,424.034,409.117,414.232,382.898,418.348,410.669,65.48,1.72,92,14
64.48,3.85,3353.53,524.032,400.663,9.88125,1.62909,300.114,297.094,298.922,299.744,298.197,300.492,300.02,409.304,398.362,397.029,370.828,399.094,394.233,413.242,65.48,1.72,92,14
62.79,4.2,3265.77,519.07,405.232,9.99833,1.62512,299.13,299.155,301.685,299.612,297.58,299.9,300.832,401.892,405.512,395.12,396.922,405.375,415.904,415.814,65.07,1.87,92,14
62.79,4.2,423.975,506.634,398.114,9.68384,1.62023,299.927,297.063,298.813,300.237,299.207,301.98,301.995,402.393,413.34,407.677,407.759,411.263,414.481,437.354,65.24,1.62,92,14
62.79,4.2,2933.24,407.889,404.06,9.5594,1.53491,300.635,302.071,301.486,300.806,299.362,300.575,298.511,398.676,431.035,400.733,336.737,391.685,396.975,343.402,65.24,1.62,92,14
62.79,4.2,2942.66,498.688,396.263,9.56944,1.64428,299.037,300.936,299.327,299.655,297.886,301.741,300.165,399.254,383.399,405.815,417.836,419.004,421.078,411.948,65.19,1.53,92,14
62.79,4.2,3679.69,464.478,400.195,9.86837,1.59939,298.608,297.017,302.344,301.685,297.07,294.653,303.882,398.889,416.309,406.821,428.125,403.723,416.684,444.165,65.19,1.53,92,14
62.79,4.2,1089.146,446.223,388.43,9.88748,1.58298,300.499,304.736,299.674,299.753,302.796,293.654,298.581,404.276,394.424,410.584,390.91,414.169,403.161,405.226,64.78,1.74,92,14
62.79,4.2,3139.87,454.036,401.861,9.65746,1.58746,299.695,297.441,299.742,299.233,296.944,299.465,298.412,397.178,443.11,422.948,183.365,400.796,408.252,243.623,64.78,1.74,92,14
62.79,4.2,467.737,441.895,402.678,9.52883,1.57909,298.97,302.876,300.877,300.528,302.35,299.856,297.985,401.973,408.133,409.29,367.906,406.46,395.616,390.522,65.36,1.77,92,14
62.79,4.2,955.7828,476.318,399.096,9.76834,1.61455,300.24,304.268,296.944,301.119,299.018,299.921,299.476,400.904,414.269,424.979,181.56,349.495,407.316,213.573,65.36,1.77,92,14
62.79,4.2,1633.79,423.797,400.082,9.79762,1.5595,299.707,296.254,299.433,299.872,300.687,300.29,299.07,395.064,376.702,394.229,397.628,404.218,411.232,395.711,64.65,1.71,92,14
59.99,6.65,3078.92,449.401,394.809,9.60459,1.57477,298.103,298.258,299.021,299.441,302.278,299.665,301.341,398.037,426.325,404.38,390.019,402.688,393.211,377.887,65.11,1.6,92,14
59.99,6.65,3445.8,462.209,396.972,9.74832,1.6049,300.806,305.169,299.613,301.151,302.124,300.492,300.587,428.562,427.641,393.64,433.147,383.661,397.081,419.022,65.11,1.6,92,14
59.99,6.65,1323.2941,507.403,398.693,9.99142,1.66727,300.88,302.767,299.24,301.29,298.024,299.487,298.217,396.177,413.218,397.731,384.315,402.301,402.682,396.63,66.92,1.1,92,14
59.99,6.65,1815.1533,462.415,397.842,9.90816,1.60952,299.108,303.23,299.162,301.169,297.79,300.351,298.51,400.045,392.715,400.384,413.255,384.882,397.584,421.657,66.92,1.1,92,14
59.99,6.65,1369.435,492.82,403.492,9.83244,1.64311,300.766,301.058,298.197,302.752,302.743,300.118,300.729,398.734,408.764,393.341,416.204,411.062,398.78,397.357,65.29,1.47,92,14
59.99,6.65,1962.5929,436.401,398.647,9.76635,1.56857,299.789,301.477,297.692,298.37,298.527,299.726,298.175,399.718,409.427,396.46,426.683,375.683,402.008,394.919,65.29,1.47,92,14
59.99,6.65,1050.9116,407.806,398.569,9.79687,1.54409,300.059,302.355,301.838,299.696,304.201,300.07,298.389,399.039,389.088,410.112,383.65,427.902,384.591,388.795,67.22,0.96,92,14
59.99,6.65,1276.7755,380.91,397.417,9.8403,1.52147,298.986,301.298,297.009,299.927,298.591,299.927,299.435,390.224,431.166,396.009,403.497,386.624,380.197,398.167,67.22,0.96,92,14
59.99,6.65,446.39273,276.913,407.04,9.76818,1.5202786,300.116,302.551,302.124,300.336,302.442,299.957,299.951,398.027,437.092,395.896,329.902,358.572,405.682,397.067,65.18,1.62,93,14
59.99,6.65,3346.41,242.47165,396.973,9.79842,1.520624,299.487,303.882,298.389,299.487,298.389,300.366,298.608,393.884,381.758,416.533,419.141,399.316,410.523,438.647,64.46,1.83,93,14
59.99,6.65,1248.233,287.242,400.285,9.67641,1.5209696,299.977,298.069,298.355,299.724,302.041,299.521,302.43,397.27,358.306,382.494,437.308,368.515,364.846,423.017,64.46,1.83,93,14
59.99,6.65,3206.79,339.911,399.511,9.75315,1.5213151,299.539,329.342,297.542,300.628,301.359,299.707,303.001,440.143,451.516,401.014,467.005,396.006,407.447,423.675,64.53,1.73,93,14
59.99,6.65,3320.31,435.753,399.167,9.79755,1.64,299.286,299.529,297.771,300.806,299.516,300.081,300.941,402.595,376.641,400.486,393.768,397.803,389.81,419.63,64.53,1.73,93,14
59.99,6.65,2879.66,428.467,406.934,9.98197,1.6369,299.707,298.389,302.124,300.806,297.949,299.927,299.268,399.39,367.598,398.728,437.5,396.563,406.042,393.403,65.15,1.58,93,14
59.99,6.65,3197.59,433.949,398.284,9.94836,1.64009,299.927,300.561,299.828,300.149,300.787,299.818,299.697,428.46,412.847,391.179,411.178,397.108,405.833,406.656,65.15,1.58,93,14
59.99,6.65,2990.23,391.235,404.297,9.94988,1.58053,298.828,294.214,300.366,301.245,297.51,299.927,299.927,401.392,389.688,378.765,409.766,409.781,398.762,403.887,65.24,1.7,93,14
59.99,6.65,737.1907,401.973,400.372,9.84165,1.58775,299.795,302.692,299.534,300.322,298.039,299.927,301.179,403.951,398.642,394.206,428.375,403.767,393.785,377.295,65.24,1.7,93,14
61.32,6.08,3358.06,374.354,401.897,9.74532,1.55866,300.408,308.319,298.127,298.66,300.646,300.324,302.034,394.556,414.121,399.6,454.784,390.444,389.363,418.293,65.46,1.56,93,14
61.32,6.08,2131.8354,335.92447,404.74896,9.83488,1.55726,299.944,298.7,298.7,299.927,301.141,299.742,302.368,442.767,810.893,879.37354,404.5,420.415,338.073,395.75,66.16,1.24,93,14
61.32,6.08,2839.2,483.501,404.998,9.61619,1.71628,300.995,301.288,299.512,297.841,299.512,300.793,303.533,424.493,378.445,146.656,396.305,377.13,426.073,328.671,66.16,1.24,93,14
61.32,6.08,3302.95,507.813,405.121,9.68178,1.74681,301.187,295.73,298.857,298.845,296.88,300.366,299.263,370.216,353.814,400.288,470.75,438.073,407.224,436.196,65.63,1.44,93,14
61.32,6.08,3364.81,511.645,395.039,9.95259,1.75635,300.366,301.825,297.554,300.155,301.175,299.874,298.969,368.141,390.21,412.907,424.859,402.533,403.242,401.724,65.63,1.44,93,14
61.32,6.08,3229.81,431.369,400.529,9.88542,1.63579,299.653,304.468,298.3,301.607,298.963,300.598,300.859,375.303,339.438,399.06,423.885,395.877,364.412,431.456,65.73,1.35,93,14
61.32,6.08,3336.05,406.858,399.741,9.63719,1.62915,299.955,300.923,298.389,299.459,298.08,300.044,298.945,395.758,414.573,393.402,425.185,407.271,411.13,427.252,65.73,1.35,93,14
61.32,6.08,2912.81,425.025,397.138,9.59628,1.69207,300.107,300.712,302.028,299.927,297.606,299.831,297.758,397.85,419.924,409.6,313.111,459.107,457.719,455.648,65.72,1.37,93,14
61.32,6.08,2966.13,444.521,401.914,9.62612,1.72518,301.095,297.123,301.841,301.609,301.401,300.363,299.484,408.785,394.89,397.99,376.378,436.58,447.317,465.996,65.72,1.37,93,14
61.32,6.08,3044.46,448.441,407.946,10.0475,1.73336,300.486,296.65,299.098,300.027,299.478,300.366,298.657,379.788,367.17,392.913,532.872,465.588,461.288,468.192,65.5,1.42,93,14
61.32,6.08,2977.53,441.821,403.347,10.0693,1.75033,298.195,299.963,301.491,300.893,301.965,299.487,297.81,410.634,414.724,394.262,473.15,458.2,446.619,494.491,65.72,1.47,93,14
61.32,6.08,3053.19,512.107,401.486,9.99621,1.75981,298.856,295.691,301.849,300.378,297.737,300.131,301.249,424.35,406.052,404.959,451.485,452.762,444.137,455.851,65.72,1.47,93,14
61.32,6.08,3393.26,504.707,397.42,9.90556,1.7482,300.528,297.136,301.206,299.009,303.372,300.108,298.775,384.81,411.012,405.849,502.709,461.167,454.177,481.236,65.19,1.38,93,14
61.32,6.08,3506.94,492.173,410.119,10.0102,1.77179,300.455,301.036,301.428,300.505,302.044,299.796,298.165,379.38,393.473,407.088,495.653,500.971,447.886,506.694,65.19,1.38,93,14
61.32,6.08,3025.63,414.429,409.022,9.97556,1.66542,300.063,300.606,298.473,300.434,301.797,299.843,299.352,399.228,392.293,402.848,442.877,447.265,457.681,445.34,65.69,1.39,93,14
61.32,6.08,4309.35,394.783,399.605,10.0668,1.63937,299.618,299.134,299.968,300.497,297.201,299.927,301.15,414.447,405.49,405.774,456.211,438.014,422.332,452.801,65.69,1.39,93,14
53.35,18.8,4144.65,263.77878,408.75476,10.2033,1.5679681,299.929,303.409,302.124,299.378,299.366,299.709,300.168,396.925,821.0947,884.89417,455.229,446.665,452.763,430.895,66.1,1.39,93,14
53.35,18.8,4177.97,450.211,413.69003,10.0993,1.71854,299.355,300.023,298.476,299.927,300.418,299.927,298.521,414.297,451.412,414.042,433.511,426.939,438.903,484.525,66.1,1.39,93,14
